team_id,team_short_display_name,bc_off,bc_def,bic_diff_off,bic_diff_def,bc_composite,is_bimodal_off,is_bimodal_def,gmm_bimodal_off,gmm_bimodal_def,bimodal_both
9,Arizona St,0.41275588524010204,0.31504650741495477,-3.2857939196266557,-6.193338182174017,0.3639011963275284,FALSE,FALSE,FALSE,FALSE,FALSE
21,San Diego St,0.37361600292810393,0.34552285687145606,-4.891990965803984,-6.0900090677044005,0.35956942989978,FALSE,FALSE,FALSE,FALSE,FALSE
26,UCLA,0.41069401878003226,0.4088508801834668,-5.24431420614242,0.31620740133027425,0.4097724494817495,FALSE,FALSE,FALSE,TRUE,FALSE
36,Colorado St,0.31378278875700877,0.4280792882782208,-3.8410848602887597,-2.6447280798514043,0.3709310385176148,FALSE,FALSE,FALSE,FALSE,FALSE
38,Colorado,0.45121033318439,0.3288064233206863,-3.3355103088213554,-4.479786736617768,0.3900083782525382,FALSE,FALSE,FALSE,FALSE,FALSE
41,UConn,0.31322786006163134,0.37543599163878,-6.750618609858847,-6.222384730811157,0.34433192585020567,FALSE,FALSE,FALSE,FALSE,FALSE
47,Howard,0.5531360342433849,0.3358215062651569,1.8378532363968105,-4.229742263638272,0.44447877025427085,FALSE,FALSE,TRUE,FALSE,FALSE
61,Georgia,0.3488276556087692,0.46698106748898927,-5.31126392697395,-2.6093410350649577,0.4079043615488792,FALSE,FALSE,FALSE,FALSE,FALSE
66,Iowa State,0.3668741316775098,0.27419958271028316,-4.524354000031806,-2.807470005953192,0.32053685719389646,FALSE,FALSE,FALSE,FALSE,FALSE
68,Boise St,0.4440661052185945,0.4151798554817407,-2.841130808039239,-4.59120682935594,0.4296229803501676,FALSE,FALSE,FALSE,FALSE,FALSE
70,Idaho,0.3857747021766644,0.39771619179633116,-5.106602610402817,-4.786663451054935,0.39174544698649777,FALSE,FALSE,FALSE,FALSE,FALSE
93,Murray St,0.38893593263553955,0.35165889170704207,-5.091173010212316,-4.106791738490941,0.3702974121712908,FALSE,FALSE,FALSE,FALSE,FALSE
96,Kentucky,0.48526536513590507,0.42501709979614405,-0.7073796276728359,-2.5097539609242574,0.45514123246602456,FALSE,FALSE,FALSE,FALSE,FALSE
97,Louisville,0.5210821956497464,0.4992534210795959,0.9659091060161131,-1.9129992741270883,0.5101678083646712,FALSE,FALSE,TRUE,FALSE,FALSE
99,LSU,0.4425397764077633,0.5020573129829429,-3.838570176793681,-1.9158378710340997,0.4722985446953531,FALSE,FALSE,FALSE,FALSE,FALSE
120,Maryland,0.38281516825872397,0.35920842295807387,-5.437480454034912,-5.365393469488524,0.3710117956083989,FALSE,FALSE,FALSE,FALSE,FALSE
127,Michigan St,0.3962341751500372,0.5138187974613864,-4.946035105807027,4.26783627846882,0.4550264863057118,FALSE,FALSE,FALSE,TRUE,FALSE
130,Michigan,0.42422732839716953,0.3556104307927761,0.7714052075787947,-5.550212861464217,0.38991887959497284,FALSE,FALSE,TRUE,FALSE,FALSE
135,Minnesota,0.4050050495823266,0.45369141822167625,-5.184138372545789,-1.716706859432989,0.4293482339020014,FALSE,FALSE,FALSE,FALSE,FALSE
145,Ole Miss,0.4609365290908727,0.3736526859821783,-0.21588869052416726,0.8367864670119474,0.4172946075365255,FALSE,FALSE,FALSE,TRUE,FALSE
147,Montana St,0.4353878866004972,0.3937100267222249,-4.217146731036095,-3.4297070454286143,0.41454895666136105,FALSE,FALSE,FALSE,FALSE,FALSE
150,Duke,0.3842964550000238,0.3404868546436824,-5.208718492053549,-5.514293266050117,0.3623916548218531,FALSE,FALSE,FALSE,FALSE,FALSE
151,East Carolina,0.3949116069600813,0.4090426126338399,-5.215814032553283,-0.5009352817304773,0.4019771097969606,FALSE,FALSE,FALSE,FALSE,FALSE
153,North Carolina,0.42644047217951847,0.394078039124143,-3.622045877022927,-5.338333611709615,0.41025925565183075,FALSE,FALSE,FALSE,FALSE,FALSE
161,FDU,0.39116716962164105,0.33855113703853495,-5.4030091441927794,-6.3275416250629775,0.364859153330088,FALSE,FALSE,FALSE,FALSE,FALSE
163,Princeton,0.3371449171448376,0.35204876346095765,-4.480674323491002,-5.529563058982134,0.3445968403028976,FALSE,FALSE,FALSE,FALSE,FALSE
183,Syracuse,0.4028714919423982,0.3150168866541994,-5.246761971429578,-3.151407668958157,0.3589441892982988,FALSE,FALSE,FALSE,FALSE,FALSE
193,Miami OH,0.40817866880050463,0.5701082164819977,-5.039479952155361,2.090616816321159,0.4891434426412512,FALSE,TRUE,FALSE,TRUE,FALSE
194,Ohio State,0.4382578438157645,0.4502090553296557,-2.8894591353669483,-1.5475310804335862,0.4442334495727101,FALSE,FALSE,FALSE,FALSE,FALSE
197,Oklahoma St,0.35308834752603235,0.42285901943025567,-4.947555591548564,-2.1262916261503335,0.387973683478144,FALSE,FALSE,FALSE,FALSE,FALSE
201,Oklahoma,0.4606509160913793,0.4747883491488681,-3.0495257633935324,-1.7873497521596704,0.4677196326201237,FALSE,FALSE,FALSE,FALSE,FALSE
204,Oregon St,0.3091438845813915,0.4199169970507318,-5.415938064271586,-0.8256719987661398,0.3645304408160617,FALSE,FALSE,FALSE,FALSE,FALSE
222,Villanova,0.3926696177303262,0.4128250932031078,-5.078765627451247,-5.054181441627307,0.402747355466717,FALSE,FALSE,FALSE,FALSE,FALSE
227,Rhode Island,0.33836367461584316,0.32018091680474825,-5.8224519006706,-3.3854542620660766,0.3292722957102957,FALSE,FALSE,FALSE,FALSE,FALSE
232,Charleston,0.47103573189837755,0.5025284350592258,-3.479191099192377,0.8146086513665409,0.4867820834788017,FALSE,FALSE,FALSE,TRUE,FALSE
233,South Dakota,0.3918066121668089,0.2739667124388729,-5.162059275466689,0.25059931039092476,0.3328866623028409,FALSE,FALSE,FALSE,TRUE,FALSE
238,Vanderbilt,0.3868726972245057,0.528058121739846,-5.823423420010698,0.8976230462482562,0.45746540948217584,FALSE,FALSE,FALSE,TRUE,FALSE
239,Baylor,0.30005683829920493,0.4504120804745954,-1.5396022179884739,-4.329713191894527,0.37523445938690014,FALSE,FALSE,FALSE,FALSE,FALSE
242,Rice,0.40179046459413764,0.33973693455817233,3.886126921769616,-3.6044524080532767,0.37076369957615496,FALSE,FALSE,TRUE,FALSE,FALSE
251,Texas,0.3780887493295464,0.5337015421167481,-6.055262035890337,2.958377805634541,0.45589514572314727,FALSE,FALSE,FALSE,TRUE,FALSE
256,James Madison,0.5136283376044609,0.40453656465362675,0.7636366046400269,-4.432940668048218,0.45908245112904383,FALSE,FALSE,TRUE,FALSE,FALSE
257,Richmond,0.49794087043624086,0.4785354194367554,-0.9898299111643638,-1.9150413587182555,0.48823814493649814,FALSE,FALSE,FALSE,FALSE,FALSE
259,Virginia Tech,0.4231615245195139,0.45657394237830773,-3.758199420492147,-3.3166146599581197,0.43986773344891084,FALSE,FALSE,FALSE,FALSE,FALSE
261,Vermont,0.395864389022244,0.3406479416160494,-2.507980082125414,-5.144155165675102,0.36825616531914673,FALSE,FALSE,FALSE,FALSE,FALSE
276,Marshall,0.34610354756546535,0.40585684351986295,-4.162677816038737,-4.142171343760623,0.37598019554266415,FALSE,FALSE,FALSE,FALSE,FALSE
277,West Virginia,0.3764227102652512,0.44760856858115516,-5.677082833291109,0.09140128530991376,0.4120156394232032,FALSE,FALSE,FALSE,TRUE,FALSE
290,GA Southern,0.5381031936175863,0.3928681149566953,2.782544692007903,-5.033261930735094,0.46548565428714084,FALSE,FALSE,TRUE,FALSE,FALSE
294,Jacksonville,0.4248755922694202,0.43116390198496257,-1.7704911630168851,-1.9389210693782388,0.4280197471271914,FALSE,FALSE,FALSE,FALSE,FALSE
300,UC Irvine,0.3592882795784839,0.42487642559198197,-3.7414608979764097,-4.158681786259606,0.39208235258523294,FALSE,FALSE,FALSE,FALSE,FALSE
302,UC Davis,0.4379774945145103,0.33439861123647047,-3.958180063142507,-6.082065026699468,0.3861880528754904,FALSE,FALSE,FALSE,FALSE,FALSE
325,Cleveland St,0.3791065476122069,0.417732391719907,-5.502659721817835,-4.0053906831956,0.39841946966605696,FALSE,FALSE,FALSE,FALSE,FALSE
333,Alabama,0.370610142927318,0.3937964384614596,-5.43904343198254,-5.692028442095179,0.3822032906943888,FALSE,FALSE,FALSE,FALSE,FALSE
349,Army,0.3671496089035424,0.35860659840727804,-5.19786820418787,-5.981820256214306,0.36287810365541023,FALSE,FALSE,FALSE,FALSE,FALSE
2032,Arkansas St,0.4516841676801341,0.3193497538483582,-1.161482567887461,-6.101755693526982,0.38551696076424613,FALSE,FALSE,FALSE,FALSE,FALSE
2050,Ball State,0.3743104077915697,0.3283990544278507,-5.295130742763007,-2.1697820723393875,0.3513547311097102,FALSE,FALSE,FALSE,FALSE,FALSE
2198,E Kentucky,0.42644112075394164,0.4436943591116246,-1.8052980980446591,-3.554129359598761,0.43506773993278314,FALSE,FALSE,FALSE,FALSE,FALSE
2217,Fairfield,0.48962053942758227,0.5220606506855567,5.009902366991071,-1.961881285259338,0.5058405950565695,FALSE,FALSE,TRUE,FALSE,FALSE
2250,Gonzaga,0.3693572967327834,0.35341438861725955,-3.7184102990504755,-4.432598188549505,0.3613858426750215,FALSE,FALSE,FALSE,FALSE,FALSE
2272,High Point,0.3799035580062544,0.3819670865651793,-3.44123014256796,-5.799252358565141,0.38093532228571686,FALSE,FALSE,FALSE,FALSE,FALSE
2294,Iowa,0.4235431641481552,0.467824081467213,-4.949002542309131,-0.04929727136907047,0.4456836228076841,FALSE,FALSE,FALSE,FALSE,FALSE
2348,Louisiana Tech,0.3398426275473947,0.4359475795174049,-5.181584654377744,-4.4414585533827164,0.3878951035323998,FALSE,FALSE,FALSE,FALSE,FALSE
2377,McNeese,0.39096419500821084,0.44633737178585914,-0.23966793503507233,-2.5577529379230697,0.418650783397035,FALSE,FALSE,FALSE,FALSE,FALSE
2449,N Dakota St,0.42135677746812755,0.30007214413121186,-3.37893523469711,-6.43389710613809,0.36071446079966973,FALSE,FALSE,FALSE,FALSE,FALSE
2458,N Colorado,0.5149216856311157,0.318523458856966,-1.0687159718165304,-5.985873646470225,0.41672257224404086,FALSE,FALSE,FALSE,FALSE,FALSE
2514,Quinnipiac,0.5007835136644245,0.363847271988587,-0.7415004949285873,-5.6085696501471745,0.4323153928265058,FALSE,FALSE,FALSE,FALSE,FALSE
2541,Santa Clara,0.4197355177128771,0.3670355852763191,-4.974503716948433,-4.506523232138434,0.3933855514945981,FALSE,FALSE,FALSE,FALSE,FALSE
2571,S Dakota St,0.34459088247383374,0.48830175412312093,-5.583962627417506,-2.14525988599479,0.41644631829847734,FALSE,FALSE,FALSE,FALSE,FALSE
2579,South Carolina,0.4131878060741599,0.3882291529163488,-5.228347238553226,-5.804612610226201,0.40070847949525434,FALSE,FALSE,FALSE,FALSE,FALSE
2599,St John's,0.4715248484790842,0.37663124509459067,0.11715882910760911,-5.34455386800218,0.42407804678683747,FALSE,FALSE,TRUE,FALSE,FALSE
2617,SF Austin,0.45624611170251406,0.3054348103912896,-3.1511592051455324,-5.082233683819098,0.38084046104690183,FALSE,FALSE,FALSE,FALSE,FALSE
2628,TCU,0.4261112555562941,0.45720680333754926,2.67844759904483,-3.3643532449253684,0.4416590294469217,FALSE,FALSE,TRUE,FALSE,FALSE
2641,Texas Tech,0.4324653803188013,0.36899078351644216,-3.976803857771543,-6.0955665774999375,0.4007280819176217,FALSE,FALSE,FALSE,FALSE,FALSE
2653,Troy,0.5389208930175615,0.4507557467928777,6.281094590125477,-2.4591358429140797,0.49483831990521965,FALSE,FALSE,TRUE,FALSE,FALSE
2710,W Illinois,0.3039710198640822,0.4210904923879839,-5.425951440986552,-3.5148581431654975,0.362530756126033,FALSE,FALSE,FALSE,FALSE,FALSE
2739,Green Bay,0.468817195702091,0.5017971950798797,-2.2269840151471954,0.9484065294500823,0.4853071953909854,FALSE,FALSE,FALSE,TRUE,FALSE
2754,Youngstown St,0.5170870142370108,0.6262840558699403,-0.7352383911840548,8.239018750523513,0.5716855350534755,FALSE,TRUE,FALSE,TRUE,FALSE
2815,Lindenwood,0.4006179469817143,0.4579861412627738,-3.3647164752212433,-2.8640550096715884,0.42930204412224404,FALSE,FALSE,FALSE,FALSE,FALSE
